doc_id,file_name,sentence
4,Johnson-Johnson.pdf,"92 countries required mass drug administration in 2019, mostly  across sub-Saharan Africa, Latin America and Asia but also in  some areas of the European region."
4,Johnson-Johnson.pdf,"Reaching a milestone in treating STH: By the close of 2021, we surpassed a  total of two billion doses cumulatively donated of VERMOX (mebendazole),  our medicine to treat intestinal worm infections."
4,Johnson-Johnson.pdf,"Since the donation program’s  inception in 2006, VERMOX has been administered to people in need in more  than 50 resource-limited countries worldwide."
4,Johnson-Johnson.pdf,"Our longstanding donation  program aims to help children, who are especially vulnerable to intestinal  worms, live healthier lives."
4,Johnson-Johnson.pdf,"Our extended VERMOX donation commitment   aims to ensure that up to one billion doses of VERMOX Chewable (mebendazole  chewable 500mg tablets) are provided in the 2021 – 2025 period to high- burden countries, treating up to 100 million children each year."
4,Johnson-Johnson.pdf,"In 2021, the   first year of this commitment,  &  donated more than 220  million doses of VERMOX in chewable and tablet formulations."
4,Johnson-Johnson.pdf,"&  has supported BRAC, an international nonprofit leading  the fight against STH in Bangladesh, where one in two children is infected."
4,Johnson-Johnson.pdf,"Through the program, BRAC has trained nearly 200 community health workers  and more than 4,000 school mentors to educate families on deworming."
4,Johnson-Johnson.pdf,"In  turn, these providers have educated more than 100,000 mothers and caregivers  through health forums and reached more than 90,000 children with deworming  medication through schools and community deworming camps."
4,Johnson-Johnson.pdf,"More than 15 years ago,  &  committed  to address the threat of intestinal worms."
4,Johnson-Johnson.pdf,"The reach and  the impact of this program is a testament to the power of  enduring commitment and unprecedented collaboration  across sectors and shows that together, we can tackle the  most significant challenges in global health."
4,Johnson-Johnson.pdf,"Targeted research and collaboration addressing other NTDs: We continue to  investigate improving the efficacy and safety of treatment for leprosy through  a proof-of-concept Phase 2 trial that is currently running to assess the safety,  pharmacokinetics and efficacy of eight weeks of bedaquiline monotherapy in  participants with multibacillary leprosy."
4,Johnson-Johnson.pdf,The trial is fully enrolled with a primary  completion date in January 2023.
4,Johnson-Johnson.pdf,We are also collaborating with the Walter and  Eliza Hall Institute of Medical Research (WEHI) in an extended drug-discovery  collaboration to develop potential new antimalarial drug candidates.
4,Johnson-Johnson.pdf,"Advancing protection against the dengue virus: We shared new preclinical  data,44 published in Nature, showing that an early stage compound with a novel  mechanism of action could potentially treat all serotypes of dengue and provide  protection against acquiring dengue, an achievement no antiviral has delivered  to date."
4,Johnson-Johnson.pdf,"Building on this research, we completed a Phase 1, first-in-human clinical  study evaluating a small molecule with a novel mechanism of antiviral action,  which confirmed the dengue-specific antiviral to be safe and well-tolerated in  humans."
4,Johnson-Johnson.pdf,"This marks an important step forward in assessing our novel dengue  antiviral, as there are currently no treatments available for dengue, and the sole  licensed vaccine is approved for limited use."
4,Johnson-Johnson.pdf,Our breakthrough work in dengue signals what is  possible when collaborative science is applied at  the discovery phase and channeled toward great  unmet need in public health.
4,Johnson-Johnson.pdf,"A child in Bangladesh is given VERMOX (mebendazole) by a community health worker  through an annual deworming campaign, supported by BRAC."
4,Johnson-Johnson.pdf,Photo by BRAC - A.S.M.
4,Johnson-Johnson.pdf,"Maruf Karbir, Viscom."
4,Johnson-Johnson.pdf,"NTD surveillance and research: Together with public and private organizations  and governments,  &  is helping streamline the diagnosis and  surveillance of NTDs in low-resource countries by developing novel technology  using AI."
4,Johnson-Johnson.pdf,"Through our unique collaboration with Merck KGaA, Darmstadt,  Germany’s Global Health Institute and other organizations, we strive to optimize  the impact of the interventions by providing tools to improve efficiency and  accuracy of diagnosis, including an AI-based tool that aims to enable country  programs to effectively monitor and target treatment for STH."
4,Johnson-Johnson.pdf,"Additionally,  in partnership with WIPO Re:Search, we make our JumpstARter Compound  Library of 80,000 small molecules and compounds fragments freely available  to drug discovery researchers to help identify and advance promising drug  candidates to fight NTDs."
4,Johnson-Johnson.pdf,"Actively seeking new antibiotics: As a founding member of the AMR Action  Fund, our $100 million commitment advances the Fund’s goal of bringing two  to four new antibiotics wto patients by 2030."
4,Johnson-Johnson.pdf,"As the world’s largest public- private partnership, the AMR Action Fund aims to invest more than $1 billion in  smaller biotech companies and provide industry expertise to support the clinical  development of novel antibiotics."
4,Johnson-Johnson.pdf,"In 2021, the AMR Action Fund announced its  first non-industry investments, raising an additional $140 million, adding to the  initial investment from more than 20 leading biopharmaceutical companies that  established the Fund in July 2020."
4,Johnson-Johnson.pdf,"Leading the way to outpace AMR: For the third year in a row,  &   is proud to be named one of the top three companies leading the  way in addressing the complex health challenge of AMR."
4,Johnson-Johnson.pdf,"The 2021 AMR  Benchmark, developed by the independent Access to Medicine Foundation,  recognized our strong performance across three critical areas: 
Our  &  Global Public   Health and Janssen Infectious Diseases and  Vaccines teams are critical to maintaining   our position at the forefront of impact against  AMR—from tackling DR-TB to advancing   the development of a vaccine against ExPEC   and exploring innovative CRISPR-Cas3- enhanced bacteriophage technology to   develop targeted treatments."
4,Johnson-Johnson.pdf,"The WHO considers antimicrobial resistance (AMR) one of the top 10 global health  threats,45 with the potential to cause 10 million deaths each year by 2050.46 The  reducing effectiveness of today’s antibiotics can turn everyday infections and  simple surgical procedures into potentially life-or-death ordeals."
4,Johnson-Johnson.pdf,"For example,  most surgical procedures from appendectomies to joint replacements or even   coronary bypasses rely on antibiotics to prevent life-threatening infections."
4,Johnson-Johnson.pdf,Growing drug resistance is compounding AMR as a public health challenge.
4,Johnson-Johnson.pdf,"For example, drug-resistant Tuberculosis (DR-TB) now accounts for nearly  one-third of all deaths from AMR, with hundreds of thousands of new cases of  DR-TB detected each year (see section: Tuberculosis)."
4,Johnson-Johnson.pdf,"Further, the increase in  hospitalizations and antibiotic use in COVID-19 treatment is predicted to further  exacerbate AMR."
4,Johnson-Johnson.pdf,Greater innovation is urgently needed to  outpace AMR by safeguarding the treatments  we have today and accelerating the  development of the treatments of tomorrow.
4,Johnson-Johnson.pdf,"Leading practices in overcoming AMR: The AMR Industry Alliance (AMRIA)  brings together biotech, diagnostics, generics and research-based pharmaceutical  companies to drive and measure industry progress to curb AMR."
4,Johnson-Johnson.pdf,"The recently  published 2021 AMRIA Progress Report cites  & ’s notable  contributions in recognition of our efforts to innovate and advocate to outpace   the threat of AMR, including:  
•  Expanding the availability of bedaquiline, including the pediatric formulation  and several partnerships to support access to treatment in the regions that  need it most;  
•  Maintaining a resilient supply chain to ensure alignment between demand,  inventory, supply and manufacturing to meet the needs in resource-limited  settings, even during events causing major disruption;"
4,Johnson-Johnson.pdf,"Our employees at  & —144,300 individuals around the world—continue to be energized by our shared purpose to blend heart,  science and ingenuity to profoundly change the trajectory of health for humanity."
4,Johnson-Johnson.pdf,"We promote a culture of respect, inclusion and excellence,  inspired by Our Credo, so that the talent of every individual at  &  can be leveraged to ensure our Company, our communities  and our environment, and each of us as individuals can thrive and grow."
4,Johnson-Johnson.pdf,"These ambitions will help focus our efforts to make our workplace   even more diverse and inclusive, improve the health and wellness of our   employees, and expand our engagement to encourage more girls toward  STEM education, helping to create a more equitable workforce for   tomorrow and strengthen communities."
4,Johnson-Johnson.pdf,We believe that one of our greatest differentiators at  &  is that we are firmly committed  to living Our Credo.
4,Johnson-Johnson.pdf,"The strength we draw from these universal values has guided us decade after decade  to respect our employees; foster a culture of well-being; embed diversity, equity and inclusion everywhere  we work around the globe; and provide opportunities for everyone to share in meaningful work that  contributes to better health for humanity."
4,Johnson-Johnson.pdf,We must provide an inclusive work environment   where each person must be considered as an   individual.
4,Johnson-Johnson.pdf,We must respect their diversity and   dignity and recognize their merit.
4,Johnson-Johnson.pdf,"With this in mind, our mission is to make DEI how we work every  day."
4,Johnson-Johnson.pdf,"We advance our culture of belonging where open hearts   and minds combine to unleash the potential of the brilliant mix   of people, in every corner of  & ."
4,Johnson-Johnson.pdf,Diversity is about each individual’s unique perspective.
4,Johnson-Johnson.pdf,"It’s about each of us, our colleagues and the world we  care for—all backgrounds, beliefs and the entire   range of human experience."
4,Johnson-Johnson.pdf,"Equity is tailoring tools and resources to meet the unique  needs of each individual and continuously improving  our systems and processes, so everyone has the  opportunity to reach their full potential."
4,Johnson-Johnson.pdf,"Inclusion is creating a deep sense of belonging, where  each individual is valued, each one’s ideas are heard and  everyone advances this culture for everyone."
4,Johnson-Johnson.pdf,"Progress: 6% of management positions in the U.S.  are held by Black and African American employees,  representing growth of 25% from 2020."
4,Johnson-Johnson.pdf,"Our strategic approach to advancing diversity, equity and inclusion is a moral and business imperative and an essential   part of our success."
4,Johnson-Johnson.pdf,"We strive to seamlessly infuse DEI into all business areas and across every region to drive impact  through inclusive research, development, partnerships, charitable giving and suppliers."
4,Johnson-Johnson.pdf,"At the heart of this are our  employees, because we know that bringing our diverse backgrounds, cultures, experiences and perspectives together   is the best way to solve today’s complex health problems and to create a healthier, more equitable world."
4,Johnson-Johnson.pdf,"In 2021, we refreshed our DEI strategy to reflect our experiences, our learning, and the future state of the world in which we live and  work."
4,Johnson-Johnson.pdf,"Specifically, we added a fourth strategic pillar with a focus on equity, making a commitment to transform our talent and business  processes to achieve equitable outcomes for all."
4,Johnson-Johnson.pdf,Our third annual DEI Impact Review shares insights about the evolution of our DEI strategy and a wide range of stories of our progress  throughout 2021 to advance DEI across the four pillars of our new strategy within our three business segments.
4,Johnson-Johnson.pdf,"See also our section on  Our Race to Health Equity for ways in which we are helping eradicate racial and social injustice as a public health threat by eliminating  health inequities for people of color in the U.S. 
Y. Carter engages with an ERG and reflects on how she has grown her career, network and  health journey."
4,Johnson-Johnson.pdf,* Declined to answer figures and additional footnote considerations can be found in the Ethnic/Racial Diversity in the U.S. by Job Category table in the  ESG Performance Data section of this Report.
4,Johnson-Johnson.pdf,"As additional information, we have included our most recently filed U.S. Federal  Employer Information Report EEO-1."
4,Johnson-Johnson.pdf,"Because federal reporting requirements  group employees in the EEO-1 differently than the Company does in its Health  for Humanity Report (which aligns with the Company’s organizational structure  and employee level or pay grade), the numbers are not directly comparable."
4,Johnson-Johnson.pdf,"While we are making the EEO-1 Report available, we believe the data as  presented in our Health for Humanity Report is the most meaningful measure   of our diversity progress."
4,Johnson-Johnson.pdf,"•  Provided resources and insights to hold leaders accountable, which led to  improved diversity representation across several dimensions 
•  Expanded formal DEI accountability to all people leaders, including specific   Vice President roles, which was supportedby DEI goal-setting training  conducted across the Enterprise 
•  Introduced “Exploring Our Diversity,” a global and immersive educational series  to build greater cultural knowledge and understanding among our employees 
•  Launched the  &  SkillBridge Program, a new talent pathway  designed to support the career transitions of separating military service  members across the Enterprise 
•  Enhanced focus on attracting diverse talent with new tools and collaborations,  including a partnership with HBCU Connect to improve recruitment from  Historically Black Colleges and Universities (HBCUs) students and alumni"
4,Johnson-Johnson.pdf,"Our global employee base grew  in 2021, adding thousands more  individuals to our global team and  engaging them in our mission to  change the trajectory of health   for humanity."
4,Johnson-Johnson.pdf,"Attraction and recruitment:   Our recruitment efforts included   outreach through a wide range of  channels and partners to encourage a  diverse representation of candidates,  reflecting the communities we serve."
4,Johnson-Johnson.pdf,"Employee referrals generated a  significant proportion of our hiring efforts, demonstrating employee confidence  in  &  as an attractive workplace."
4,Johnson-Johnson.pdf,"In 2021, we maintained our   Re-Ignite program, a paid returnship for experienced professionals ready to   return to work after a career break of two years or longer, that includes mentoring,  technical training and alumni guidance during the returnship period and offers   a nurturing environment for returning employees to rebuild a meaningful career."
4,Johnson-Johnson.pdf,"Also, during the year, we introduced a digital-first onboarding experience,   offering flexible orientation and training for those who joined our global team."
4,Johnson-Johnson.pdf,"•  Leading People at J&J is designed to give new people leaders what   they need to learn, grow and effectively lead each person on their team."
4,Johnson-Johnson.pdf,"•  Leadership Navigator—First 100 Days is an on-demand digital platform  curated specifically for people leaders with a library of personalized  resources, tools and videos available in 10 languages for the moments  that matter."
4,Johnson-Johnson.pdf,•  Leaders Developing Leaders offers an experiential and   collaborative learning experience focused on building skills to   become an inspirational and strategic leader.
4,Johnson-Johnson.pdf,•  ASCEND GLOBAL accelerates select female mid-level talent in  the Enterprise leadership pipeline through an immersive   development experience.
4,Johnson-Johnson.pdf,"•  RISE is designed for high-achieving, mid-level racially and ethnically  diverse talent with upward potential for more senior roles."
4,Johnson-Johnson.pdf,"•  ENERGY FOR PERFORMANCE helps participants to effectively manage  and expand their energy so they can elevate their personal, and their  team’s, performance and productivity."
4,Johnson-Johnson.pdf,"•  Thriving Teams is a set of tools, resources and learning offerings to help  teams and team leaders be highly effective in team-based environments  and projects."
4,Johnson-Johnson.pdf,•  Accelerate Executive Orientation is designed for newly promoted   or hired Vice Presidents in their first year in the role and provides   an opportunity to develop capabilities in inspirational leadership   and resiliency.
4,Johnson-Johnson.pdf,•  BRIDGES is a rotational development journey that aligns development  and growth opportunities with unmet business needs.
4,Johnson-Johnson.pdf,Professional development: We continued to deliver our suite of leadership and  other professional development programs that engage employees in improving  their skills and competencies in line with career and personal growth objectives.
4,Johnson-Johnson.pdf,"In 2021, we maintained a hybrid learning and development approach, with many   of our programs being delivered virtually where in-person training venues were   not possible due to local workplace guidance during the ongoing pandemic."
4,Johnson-Johnson.pdf,•  The Global Business Consortium is a unique program hosted by the   London Business School that brings together a network of companies and  professionals to think differently and collaborate across industries to find  innovative solutions to business challenges.
4,Johnson-Johnson.pdf,"•  The TRANSCEND program is a 15-month-long course developing leaders   in entrepreneurship, ecosystem leadership, transformation and energy."
4,Johnson-Johnson.pdf,"It  includes in-person residencies, a team-based action, a development workshop,  virtual modules, coaching and engagements with leaders."
4,Johnson-Johnson.pdf,"•  Adding hundreds more individuals to our Enterprise Sponsorship Program,  with success demonstrated by a high proportion of those sponsored  experiencing career movement within two years of the program; 
•  Expanding our new development experience for first-time people leaders  globally to enhance people management skills across the Enterprise; and 
•  Engaging thousands of employees in more than 70 countries in our LinkedIn  Learning platform, accessible in different languages, with programs  completed across a broad range of topics."
4,Johnson-Johnson.pdf,"Employee compensation and benefits: Our compensation framework includes  a set of core principles that guide all compensation decisions, recognizing the  important contributions of our employees to deliver our mission in ways that  align with our values."
4,Johnson-Johnson.pdf,"We are committed to pay equity, including gender and  ethnic/racial group pay equity."
4,Johnson-Johnson.pdf,"From time to time, we analyze our pay across  functions and levels and strive to eliminate unconscious bias or other barriers  to full pay equity across the Enterprise, expanding our review to a wider  
new leaders participated in our  Enterprise Leader Development  Program in 2021, bringing the  total number of leaders trained  to date to 13,131 
sampling of countries in 2021."
4,Johnson-Johnson.pdf,"Additionally, we completed our annual living wage  assessment with the aim of ensuring all employees globally receive pay that is  competitive in their local markets and sufficient to support a sustainable standard  of living for them and their families (see section: Human Rights)."
4,Johnson-Johnson.pdf,"In addition to  salary and wages, our benefits packages aim to improve the quality of life for  employees by providing support for family, health and well-being; education; and  long-term financial management needs."
4,Johnson-Johnson.pdf,"We continuously review and update the  range of benefits we offer in line with new needs as they arise, employee feedback  and changes in market practices."
4,Johnson-Johnson.pdf,"New hybrid working model: In 2021, in recognition of the new way of working,  we initiated J&J Flex, a hybrid model that empowers our eligible office-based  employees to find the right productivity and balance of in-person and remote  work."
4,Johnson-Johnson.pdf,This model allows for work to happen seamlessly across a variety of  workplaces and is enabled by an array of enhanced collaboration tools and  technology to optimize productivity and connection.
4,Johnson-Johnson.pdf,J&J Flex rolled out in late  2021 globally and will continue deployment through 2022 as protocols and  requirements related to the COVID-19 pandemic allow.
4,Johnson-Johnson.pdf,"We continue to evaluate  flexible work strategies for our on-site workforce, such as virtual onboarding and  
training, to help our employees balance their personal and professional lives."
4,Johnson-Johnson.pdf,"Also,  we continued to enhance our benefits offerings with access to wellness tools,  on-site vaccine clinics, mental health support resources and delivery of at-home  testing kits."
4,Johnson-Johnson.pdf,"During 2021, we also introduced a number of new benefits to support the   well-being of our employees and their families (see section: Employee Health,  Safety & Wellness)."
4,Johnson-Johnson.pdf,"Across  & , employees find inspiration in Our Purpose to change  the trajectory of health and leverage the platforms, tools and resources that  we provide across the Enterprise to help everyone contribute effectively."
4,Johnson-Johnson.pdf,We  encourage open and inclusive communications so that everyone feels welcome to  offer ideas and suggestions about how we can improve outcomes for patients and  consumers as well as in the way we care for our communities and our planet.
4,Johnson-Johnson.pdf,"Listening to our employees: In 2021, we conducted our biennial Our Voice Survey,  which was administered in 77 countries and made available in 36 languages."
4,Johnson-Johnson.pdf,"In a  year of continued unprecedented challenges, the Company achieved a significant  participation rate and improved favorability, which reflects how we are fulfilling  our commitments to our employees."
4,Johnson-Johnson.pdf,"We benchmark our performance on the Our Voice Survey with the Mayflower  Group, which is a consortium of top-tier, global companies dedicated to employee  surveys."
4,Johnson-Johnson.pdf,Our scores fall well above the median score of the Mayflower Group  companies with regard to employees recommending the Company as a great  place to work and wanting to stay with the Company—both critical components  of employee engagement.
4,Johnson-Johnson.pdf,"Following analysis of the detailed results, which were  communicated to all employees, we developed plans to address the main areas  of opportunity identified by our employees’ voice, both at the corporate level and  within individual teams."
4,Johnson-Johnson.pdf,"In alternate years, we conduct Our Credo Survey, which tracks employee  sentiment and feeling of being connected to our colleagues and our values."
4,Johnson-Johnson.pdf,"Women in STEM: Through our Health for Humanity 2025 Goals, we encourage  our employees to play an active role in engaging with our nonprofit partners  to expose more girls to science, technology, engineering, mathematics,  manufacturing and design (STEM²D) activities in the knowledge that advancing  gender equality in technical professions will both strengthen society and also  build a stronger pipeline of diverse talent in these under-resourced professions,  critical to advancing innovation in healthcare."
4,Johnson-Johnson.pdf,"Our Women in Science, Technology, Engineering, Mathematics, Manufacturing  and Design (WiSTEM²D) initiative supports youth, undergraduates, scholars  and professionals and has been active since 2015."
4,Johnson-Johnson.pdf,"Through our WiSTEM²D  Youth Pillar, where we seek to spark enchantment with STEM²D in young  women and girls all around the globe through creative problem-solving and  play, in 2021 more than 2,400  &  employee volunteers  directly engaged with approximately 300,000 girls."
4,Johnson-Johnson.pdf,The program also indirectly  engaged with more than 6 million girls through nonprofit partnerships and  teachers across more than 30 countries.
4,Johnson-Johnson.pdf,91%   agreed: I would like to be   working at  &   one year from now.
4,Johnson-Johnson.pdf,87%   agreed: I would recommend    &  as a   great place to work.
4,Johnson-Johnson.pdf,"Additionally, our WiSTEM²D University Pillar organizes events and activities with  partner universities as well as internships, professional development programs and  various other opportunities for students."
4,Johnson-Johnson.pdf,"In 2021, WiSTEM²D partnered with more  than 65 universities and delivered more than 90 events, reaching more than 7,000  undergraduate university students."
4,Johnson-Johnson.pdf,"Each year since 2017, we have selected female STEM²D tenure-track professors  who are making key STEM²D discoveries as part of our ongoing WiSTEM2D  Scholars Award Program."
4,Johnson-Johnson.pdf,"Each awardee receives a grant of $150,000 and three  years of mentorship."
4,Johnson-Johnson.pdf,"Despite research work being severely impacted by the  COVID-19 pandemic in 2021, we received more than 430 applications from highly  qualified nominees from around the world."
4,Johnson-Johnson.pdf,"With a focus on global diversity, more  than 68% of applicants were from outside the U.S. We again selected six women  scholars, whose work represents pivotal global innovations across diverse fields of  interest for better healthcare outcomes."
4,Johnson-Johnson.pdf,"Women in STEM2D 
Science: Image-based RNA mapping and sequencing for  complex biological systems such as cancer and single viral   species such as wastewater"
4,Johnson-Johnson.pdf,"Talent for Good Program Overview Recognizing employees: In addition to various awards and honors programs  that recognize the contributions of our employees across different functions and  regions, we maintain our global peer recognition platform, Inspire, which reaches  all of our global workforce in 77 countries."
4,Johnson-Johnson.pdf,"During 2021, thousands of recognition  moments celebrated meaningful contributions and purpose-led behaviors among  our employees."
4,Johnson-Johnson.pdf,"In 2021, we expanded Inspire to include service anniversary and  retirement awards for employees in the U.S. and Puerto Rico."
4,Johnson-Johnson.pdf,"Keeping employees informed: In 2021, we launched a one-stop internal web  page for information, tools and resources to support employees across all facets  of human resources management, including benefits, compensation, health and  well-being, learning and development, and more."
4,Johnson-Johnson.pdf,"This new tool has enhanced  usability, searchability and overall employee experience and engagement with  human resources content."
4,Johnson-Johnson.pdf,& ’s GCI organization drives our Talent for Good strategy to  inspire our employees to help create healthy communities across the globe.
4,Johnson-Johnson.pdf,"Talent for Good offers a wide variety of engagement opportunities for employees,  inviting each to take part at their preferred level of participation in a focus area  of their interest."
4,Johnson-Johnson.pdf,"Programs include skills-based volunteering opportunities via  short- and long-term programs with nonprofit community partners, quarterly  giving drives to support local communities and hands-on volunteering through our  Company-wide days of caring."
4,Johnson-Johnson.pdf,"WeSustain, our environmental sustainability employee engagement program,  mobilizes passionate employees to improve the environmental health of the places  where we live, work and sell our products."
4,Johnson-Johnson.pdf,"In 2021, the number of WeSustain  teams active across 32 countries increased from 67 to 78."
4,Johnson-Johnson.pdf,WeSustain teams  are focused on taking action to protect the environment and human health by  educating and inspiring other employees to adopt sustainable behaviors through  their roles at work and at home.
4,Johnson-Johnson.pdf,"A few examples of how local teams brought  unique sustainability engagements to life this year include: 
•  WeSustain Brazil organized an employee sustainability forum that attracted  employees from all across the Latin America region to hear from internal and  external thought leaders."
4,Johnson-Johnson.pdf,•  WeSustain Japan focused on fostering a culture of sustainability through  awareness and educational opportunities.
4,Johnson-Johnson.pdf,"In 2021, the team hosted several  webinars and community activities, engaging thousands of employees  throughout the year."
4,Johnson-Johnson.pdf,"•  WeSustain Guelph, Canada, partnered with a local community group to turn  green space around our manufacturing site into a pollinator-friendly ecosystem."
4,Johnson-Johnson.pdf,"In early 2022, the site received certification from the Wildlife Habitat Council."
4,Johnson-Johnson.pdf,•  We launched an optional self-paced online learning and development program  on environmental sustainability and our environmental goals.
4,Johnson-Johnson.pdf,Thousands of  employees completed the program within six months of launch.
4,Johnson-Johnson.pdf,"•  We continued to activate our virtual platform, Healthy Planet, launched  in 2020, to connect employees from across the world to share ideas and  take environmentally sustainable actions through gamification."
4,Johnson-Johnson.pdf,"Customized  campaigns, events and idea boards allow us to cover topics that range from  water conservation, plastics and packaging, energy, climate and health, nature,  and recycling cooperatives to circular economy."
4,Johnson-Johnson.pdf,"Employees completed more  than 24,500 actions via Healthy Planet in 2021."
4,Johnson-Johnson.pdf,"Impact metrics from Healthy  Planet illustrated employee-led savings, including reduced paper use, reduced  trash, lower energy consumption and lower water use."
4,Johnson-Johnson.pdf,Getting out of our comfort zones is very important  for our personal and professional growth.
4,Johnson-Johnson.pdf,"To balance  Global Pro Bono with my other projects, I awoke early  each morning to dedicate time to my pro bono partner,  Reach52, supporting the user experience of a portal  for community health workers and community access  managers."
4,Johnson-Johnson.pdf,"This adjustment to my usual morning routine  changed my life in amazing ways, filling me with  energy for my workday."
4,Johnson-Johnson.pdf,"By working in  & , we acquire   high-quality knowledge and experience, which allow  us to provide added value—not only to the business,  but also to these social organizations."
4,Johnson-Johnson.pdf,It made me   very happy to serve as team lead for Fundación  Sangre Panama’s project to define a communications  and promotional plan for an app that improves this  partner’s community impact.
4,Johnson-Johnson.pdf,"In 2021, we maintained our Talent for Good programs across the Enterprise, with  most remaining virtual for the health and safety of our employees and partners."
4,Johnson-Johnson.pdf,Hundreds of employees from around the globe took part in skills-based pro bono  programs serving partner organizations across Talent for Good platforms.
4,Johnson-Johnson.pdf,•  Bridge to Employment: engages employees as mentors to help high school  students improve academic performance and learn about different career  opportunities.
4,Johnson-Johnson.pdf,"The extension program, Pathway to Success, supports students  through their college years, providing additional workshops and internships at   & ."
4,Johnson-Johnson.pdf,"In 2021,  &  employees volunteered more  than 3,000 hours mentoring more than 800 students worldwide, and virtual  internships were offered at different  &  locations."
4,Johnson-Johnson.pdf,"•  One Young World: engages employees to support frontline health leaders on  various projects as well as provide guidance and mentorship, building young  leadership capacity across the globe to change the trajectory of health."
4,Johnson-Johnson.pdf,"More  than 130 employees engaged with the program, collaborating with 12 external  scholars on projects addressing the front lines of care and providing mentoring/ coaching to participants."
4,Johnson-Johnson.pdf,"•  Vital Voices Global Partnership: provides  &  employees  with the unique opportunity to support women leaders by helping them build  stronger, more effective organizations and improve their capacity as leaders."
4,Johnson-Johnson.pdf,"Through the VV100 program, we supported women leaders at the forefront of  change with more than 130 employee volunteers providing hundreds of hours of   virtual consulting support to 40 women."
4,Johnson-Johnson.pdf,•  Talent for Healthy Communities: creates greater engagement and awareness  between employees and partners in the same local community through a  hybrid pro bono program addressing critical capacity-building needs in that  community.
4,Johnson-Johnson.pdf,The 2021 program included 25 community partners and 133  employees from 27 countries.
4,Johnson-Johnson.pdf,•  Global Pro Bono: engages employees in pairs with selected partner  organizations working on the front lines of health to support them and   build organizational capacity over a period of 12 weeks for 20% of their time.
4,Johnson-Johnson.pdf,The 2021 program included 11 partners and 47 employees from all of our four  geographic regions.
4,Johnson-Johnson.pdf,"•  Pro Bono for Health Equity: the newest Talent for Good program, launched in  2021, utilizes the skills and talents of  &  employees to build  
the capacity of U.S.-based Community Health Centers supporting  communities of color."
4,Johnson-Johnson.pdf,This program is part of Our Race to Health Equity  commitment.
4,Johnson-Johnson.pdf,"•  Global Secondment Program: enables and empowers selected   &  employees to support partner organizations on  the front lines of health to raise public health standards in communities  around the globe by sharing their knowledge, skills and passions over a  four- to six-month time frame."
4,Johnson-Johnson.pdf,•  Mitigation of workplace risks and ensuring employee health protection through  the implementation of corrective and preventative actions.
4,Johnson-Johnson.pdf,* See the Employee Safety table in the ESG Performance Data section of this Report for footnote  considerations related to Global Employee Safety data.
4,Johnson-Johnson.pdf,"Ongoing safety during the pandemic: Protecting and supporting our employees  during the COVID-19 pandemic continues to be a top priority and our approach  includes: keeping employees informed of local COVID-19 transmission rates and  corresponding risk levels; promoting the health and safety of our employees in  the workplace through robust layers of protection; enhanced cleaning and access  to cleaning supplies and PPE; supporting employees with pay continuity, benefits  and well-being tools; providing a Global Recharge Day for additional time off  to rest, recover and build resilience; and recognizing extraordinary employee  contributions at work and in our communities."
4,Johnson-Johnson.pdf,"In addition, as COVID-19 vaccines  were broadly distributed and administered in 2021, we adopted policies in the  U.S., Puerto Rico and certain other countries to require proof of vaccination from   &  employees and contingent workers, where permitted by local  law and regulation."
4,Johnson-Johnson.pdf,Supporting our superheroes: We continued to offer one additional working  week of paid time off for tens of thousands of essential on-site employees and a  paid-leave program for our medical staff who want to volunteer on the front lines  against COVID-19.
4,Johnson-Johnson.pdf,"At  & , our investment in employee health, well-being and safety  is built on our conviction that advancing health for humanity starts with advancing  and protecting the total health—physical, mental, emotional and financial—of  our workforce."
4,Johnson-Johnson.pdf,"We aim to ensure that all our employees around the world, as well  as temporary contractors and visitors to our sites, can work safely by providing  robust safety programs, risk assessments, training and communications."
4,Johnson-Johnson.pdf,"We  continuously expand health and well-being programs and benefits throughout   &  globally, incorporating new thinking and technologies to   help employees achieve their personal mind and body health goals."
4,Johnson-Johnson.pdf,"As we look toward 2025, we aspire to have the healthiest workforce,  further embedding our culture of health throughout  &  and  strengthening organizational capabilities in support of health and well-being."
4,Johnson-Johnson.pdf,"Through the continued expansion of our total health benefits, programs and  offerings, we’ll support the physical, mental and emotional well-being of our  workforce to continue to meet their needs, regardless of where they are in their  health journey."
4,Johnson-Johnson.pdf,Our Health for Humanity Annual Healthiest Workforce Score will  help us track our success in fostering the world’s healthiest workforce.
4,Johnson-Johnson.pdf,"In 2021, we identified our Healthiest Workforce Score metrics  and set our baselines for measurement."
4,Johnson-Johnson.pdf,"The core metrics that  influence the Healthiest Workforce Score include:  
•  In 2021, we announced the extension of our paid parental leave benefit from  eight weeks to 12 weeks for all eligible employees globally to be implemented  on a phased basis in 2022 to all our regions.48  
•  Bereavement leave was extended from three to five days for employees in the  U.S. and Puerto Rico."
4,Johnson-Johnson.pdf,"•  We launched a Military Spouse Time-Off Policy for employees in the U.S. and  Puerto Rico, which provides up to 10 days of paid time off for eligible military  spouse employees when their families experience challenging situations arising  from military service."
4,Johnson-Johnson.pdf,•  We updated our Military Leave Policy to enable National Guard and Reserve  service member employees in the U.S. and Puerto Rico to receive full pay and  benefits during military leave for a maximum duration of three continuous  years—an increase from the previous two-year maximum.
